,GDP,CPI,Interest,Net Income Margin,Diluted EPS,Current Ratio,Cash Conversion Cycle,Debt to Equity,Volume,Unemployment,MA30,MA7,RSI,ADX,ATR,OBV,Walmart,S&P500
2024-06-20,0.062567610885265,0.0297008539982044,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,12093500.0,4.1,65.29441604614257,66.35911015101841,70.45017323624538,36.99091286075353,0.2942932278243746,1905783600.0,67.1618423461914,5473.169921875
2024-06-21,0.062567610885265,0.0297008539982044,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,13860800.0,4.1,65.388560740153,66.5439202444894,73.27823484869462,37.67416692051323,0.3021936827774886,1919644400.0,67.0630874633789,5464.6201171875
2024-06-22,0.062567610885265,0.0297008539982044,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,25883000.0,4.1,65.47612177530924,66.66947937011719,71.48134054121033,38.05191793207804,0.2876623399228465,1893761400.0,67.0630874633789,5464.6201171875
2024-06-23,0.062567610885265,0.0297008539982044,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,25883000.0,4.1,65.57717920939128,66.79503849574498,71.48134054121033,38.40268672853108,0.2671150299283574,1893761400.0,67.0630874633789,5464.6201171875
2024-06-24,0.062567610885265,0.0297008539982044,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,25883000.0,4.1,65.66046091715495,66.92059762137276,71.48134054121033,38.728400610951766,0.2480353849334748,1893761400.0,68.04074096679688,5447.8701171875
2024-06-25,0.062567610885265,0.0297008539982044,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,12470400.0,4.1,65.77633107503256,67.12939017159599,78.11642245476502,39.97871806085021,0.3001509648252244,1906231800.0,66.57919311523438,5469.2998046875
2024-06-26,0.062567610885265,0.0297008539982044,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,20869200.0,4.1,65.8434829711914,67.10399736676898,56.82982449607585,38.098784555943176,0.3831078853064583,1885362600.0,67.43833923339844,5477.89990234375
2024-06-27,0.062567610885265,0.0297008539982044,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,14177500.0,4.1,65.93927307128907,67.20133972167969,63.181255244032805,37.26047926538049,0.4171106162248587,1899540100.0,67.033447265625,5482.8701171875
2024-06-28,0.062567610885265,0.0297008539982044,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,12899200.0,4.1,66.03275909423829,67.18299756731305,58.79132317296892,35.85491977113458,0.4162378556211857,1886640900.0,66.86557006835938,5460.47998046875
2024-06-29,0.062567610885265,0.0297008539982044,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,18816700.0,4.1,66.12459894816081,67.15478079659599,57.0222289207689,34.297029633306245,0.3984978085957885,1867824200.0,66.86557006835938,5460.47998046875
2024-06-30,0.062567610885265,0.0297008539982044,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,18816700.0,4.1,66.21742630004883,67.1265640258789,57.02222892076889,32.85041736246564,0.370033679410375,1867824200.0,66.86557006835938,5460.47998046875
2024-07-01,0.062567610885265,0.0297008539982044,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,18816700.0,4.1,66.28161544799805,67.09834725516183,57.0222289207689,31.507134539542225,0.3436027023096339,1867824200.0,66.63844299316406,5475.08984375
2024-07-02,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,8666000.0,4.2,66.33823369344076,66.89801897321429,54.2630903700819,29.865637839586626,0.3352830146586109,1859158200.0,67.22108459472656,5509.009765625
2024-07-03,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,9436500.0,4.2,66.41427332560221,66.98971775599888,59.65602626685006,29.111810317737586,0.3529514851517458,1868594700.0,67.38896179199219,5537.02001953125
2024-07-04,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,6287500.0,4.2,66.49393412272136,66.982663835798,61.08001327653173,28.615254334546574,0.3397318931598801,1874882200.0,67.38896179199219,5537.02001953125
2024-07-05,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,6287500.0,4.2,66.54791870117188,67.03345162527901,61.08001327653173,28.15416663586921,0.3154653293627458,1874882200.0,69.16651916503906,5567.18994140625
2024-07-06,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,21586100.0,4.2,66.64502588907878,67.3621586390904,72.84853487052868,29.40723114338265,0.4199004753401835,1896468300.0,69.16651916503906,5567.18994140625
2024-07-07,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,21586100.0,4.2,66.74015782674154,67.69086565290179,72.8485348705287,30.57079104321656,0.3899075842444561,1896468300.0,69.16651916503906,5567.18994140625
2024-07-08,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,21586100.0,4.2,66.87709528605143,68.01957266671317,72.8485348705287,31.65123952163376,0.3620570425127092,1896468300.0,68.8110122680664,5572.85009765625
2024-07-09,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,12077700.0,4.2,67.00218251546224,68.32993970598493,67.732595414282,31.92366461498592,0.361589174974134,1884390600.0,69.02826690673828,5576.97998046875
2024-07-10,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,9758400.0,4.2,67.1345115661621,68.58810860770089,69.15804601136142,32.380266572681414,0.3512795652382584,1894149000.0,69.53191375732422,5633.91015625
2024-07-11,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,10803400.0,4.2,67.24807764689128,68.89424460274833,72.22167352699668,33.24191517848941,0.3621629427630926,1904952400.0,68.92950439453125,5584.5400390625
2024-07-12,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,15624800.0,4.2,67.34913457234701,69.11432211739677,64.02907658504114,32.871646463603184,0.3793234013366552,1889327600.0,68.37649536132812,5615.35009765625
2024-07-13,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,12145300.0,4.2,67.44558359781901,69.00146157400948,57.5726066920369,31.605472672208226,0.3917295178985459,1877182300.0,68.37649536132812,5615.35009765625
2024-07-14,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,12145300.0,4.2,67.52919438680013,68.88860103062221,57.572606692036885,30.42973986591291,0.3637488380486497,1877182300.0,68.37649536132812,5615.35009765625
2024-07-15,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,12145300.0,4.2,67.60227177937826,68.77574048723493,57.572606692036885,29.337987974352973,0.3377667781880319,1877182300.0,68.74188232421875,5631.22021484375
2024-07-16,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,10171100.0,4.2,67.68752873738607,68.76586478097099,60.83191263652285,28.789833495688168,0.3397396485239315,1887353400.0,69.11714172363281,5667.2001953125
2024-07-17,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,9836800.0,4.2,67.78529434204101,68.77856118338448,63.89922834508557,28.719020866722666,0.3422767735875123,1897190200.0,70.14417266845703,5588.27001953125
2024-07-18,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,13533800.0,4.2,67.9041269938151,68.86602674211774,70.66919753812991,29.620404738832462,0.3911877858187056,1910724000.0,69.9367904663086,5544.58984375
2024-07-19,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,10682700.0,4.2,68.0101219177246,69.00992475237165,67.90025312931847,30.06184056167564,0.3780588155565436,1900041300.0,69.86766815185547,5505.0
2024-07-20,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,11665500.0,4.2,68.11381276448567,69.2229494367327,66.95853379926388,30.337213921450783,0.3559919226205851,1888375800.0,69.86766815185547,5505.0
2024-07-21,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,11665500.0,4.2,68.20400695800781,69.43597412109375,66.95853379926388,30.592917755527708,0.3305639281476861,1888375800.0,69.86766815185547,5505.0
2024-07-22,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,11665500.0,4.2,68.29749298095703,69.6489988054548,66.95853379926388,30.830357030027702,0.30695221899428,1888375800.0,69.50228118896484,5564.41015625
2024-07-23,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,12666100.0,4.2,68.37879943847656,69.75762721470424,61.341662651282135,30.248426192351747,0.3111261292725903,1875709700.0,69.76891326904297,5555.740234375
2024-07-24,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,9263600.0,4.2,68.4689936319987,69.85073743547711,63.73250077793362,30.04961014688857,0.3079479829015571,1884973300.0,69.71952819824219,5427.1298828125
2024-07-25,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,22490800.0,4.2,68.5249532063802,69.79007393973214,62.95587601142031,29.75404885231371,0.2894792034657874,1862482500.0,69.14676666259766,5399.22021484375
2024-07-26,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,18821200.0,4.2,68.61053899129232,69.67721339634487,54.63973727418042,28.29157925917422,0.3097136557642691,1843661300.0,68.9097671508789,5459.10009765625
2024-07-27,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,16789300.0,4.2,68.65958658854167,69.54037039620536,51.60226376657461,26.49964699302957,0.3045197883324463,1826872000.0,68.9097671508789,5459.10009765625
2024-07-28,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,16789300.0,4.2,68.7221305847168,69.40352739606585,51.60226376657461,24.835709888752405,0.2827683748801287,1826872000.0,68.9097671508789,5459.10009765625
2024-07-29,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,16789300.0,4.2,68.79027048746745,69.26668439592633,51.6022637665746,23.290625434780743,0.2625706338172623,1826872000.0,68.75176239013672,5463.5400390625
2024-07-30,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,10315300.0,4.2,68.85314356486002,69.15946742466518,49.31930727014281,21.72425115084744,0.2551016428833284,1816556700.0,68.3271255493164,5436.43994140625
2024-07-31,0.050985500168188,0.0293846330614053,5.33,3.16,0.63,0.8,5.26,0.7301279873145317,12522500.0,4.2,68.90186208089193,68.95349775041852,43.721063793341415,21.069509812452416,0.2672112998788273,1804034200.0,67.78397369384766,5522.2998046875
2024-08-01,0.050985500168188,0.0293846330614053,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,22908800.0,4.2,68.94004643758139,68.67698996407645,37.80924515479513,21.306081232306514,0.2869213395638218,1781125400.0,68.91963958740234,5446.68017578125
2024-08-02,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,17275500.0,4.2,68.99666493733724,68.64454323904855,52.32488362292398,20.116344518988047,0.3475459505631693,1798400900.0,67.60621643066406,5346.56005859375
2024-08-03,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,23578700.0,4.2,69.0039067586263,68.45832170758929,40.53984168432624,20.030913955585152,0.4165371795756773,1774822200.0,67.60621643066406,5346.56005859375
2024-08-04,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,23578700.0,4.2,69.01114857991537,68.27210017613002,40.53984168432625,19.95158557528247,0.3867845238917003,1774822200.0,67.60621643066406,5346.56005859375
2024-08-05,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,23578700.0,4.2,68.95913848876953,68.08587864467076,40.539841684326255,19.877923507858547,0.3591570578994361,1774822200.0,66.74706268310547,5186.330078125
2024-08-06,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,20770500.0,4.2,68.87848993937175,67.79949297223773,34.23942106661511,20.709583104923635,0.3948711071608045,1754051700.0,66.89519500732422,5240.02978515625
2024-08-07,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,14815100.0,4.2,68.80277913411459,67.59493146623883,36.08384920846607,21.218348710505364,0.3772469083792291,1768866800.0,66.0755615234375,5199.5
2024-08-08,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,18499200.0,4.2,68.71159744262695,67.35087258475167,30.91677360458035,22.42892757338636,0.4088459494869069,1750367600.0,66.81620788574219,5319.31005859375
2024-08-09,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,12489800.0,4.2,68.63786214192709,67.05038234165737,39.36612148785014,22.34598681988017,0.4325459789738913,1762857400.0,67.10257720947266,5344.16015625
2024-08-10,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,13805600.0,4.2,68.5568842569987,66.97843388148716,42.30440384675266,21.84921578320978,0.4221047893136468,1776663000.0,67.10257720947266,5344.16015625
2024-08-11,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,13805600.0,4.2,68.49598668416341,66.90648542131696,42.30440384675266,21.387928392015844,0.391954447219815,1776663000.0,67.10257720947266,5344.16015625
2024-08-12,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,13805600.0,4.2,68.45352274576823,66.83453696114677,42.30440384675266,20.9595901001929,0.3639577009898281,1776663000.0,67.84323120117188,5344.39013671875
2024-08-13,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,17385300.0,4.2,68.43574727376303,66.99113246372768,50.11355235302916,19.478698286326143,0.3908645788976418,1794048300.0,67.28034210205078,5434.43017578125
2024-08-14,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,26557900.0,4.2,68.3992088317871,67.04615347726005,45.11572643285858,18.78511606118019,0.4031520446278884,1767490400.0,67.8037338256836,5455.2099609375
2024-08-15,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,22928600.0,4.2,68.36793721516928,67.29303523472377,50.09909547326623,17.457478552991066,0.4117405931282401,1790419000.0,72.2673568725586,5543.22021484375
2024-08-16,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,49567500.0,4.2,68.47294438680014,68.07177080426898,72.7899204131549,19.46621871537097,0.7011607683958658,1839986500.0,72.74073028564453,5554.25
2024-08-17,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,19872100.0,4.2,68.55949630737305,68.8772212437221,74.13325643103722,21.52338258299265,0.6848902430165852,1859858600.0,72.74073028564453,5554.25
2024-08-18,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,19872100.0,4.2,68.65296096801758,69.68267168317523,74.13325643103721,23.433606174355635,0.6359695113725434,1859858600.0,72.74073028564453,5554.25
2024-08-19,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,19872100.0,4.2,68.74872970581055,70.48812212262835,74.13325643103722,25.207385223478408,0.590543117703076,1859858600.0,73.00813293457031,5608.25
2024-08-20,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,13709300.0,4.2,68.85341186523438,71.22596522739956,75.00390503164385,26.97884414060764,0.5674616556475549,1873567900.0,73.8202133178711,5597.1201171875
2024-08-21,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,14434000.0,4.2,68.98516337076823,72.16023254394531,77.48267354490913,28.977880065551258,0.5849344219084996,1888001900.0,74.51345825195312,5620.85009765625
2024-08-22,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,14832000.0,4.2,69.15220260620117,73.11876460484096,79.36399019307925,31.10288723130892,0.5926708870637519,1902833900.0,74.85017395019531,5570.64013671875
2024-08-23,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,16511100.0,4.2,69.32157796223959,73.48773847307477,80.22807309919038,33.199548586099766,0.5743883735764973,1919345000.0,74.96900177001953,5634.60986328125
2024-08-24,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,12299100.0,4.2,69.49656041463216,73.80606297084263,80.5377874628158,35.19069332463776,0.5418483340227631,1931644100.0,74.96900177001953,5634.60986328125
2024-08-25,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,12299100.0,4.2,69.6906349182129,74.1243874686105,80.5377874628158,37.03961343899447,0.5031448815925658,1931644100.0,74.96900177001953,5634.60986328125
2024-08-26,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,12299100.0,4.2,69.89260940551758,74.44271196637835,80.5377874628158,38.75646783089712,0.467205961478811,1931644100.0,75.29582977294922,5616.83984375
2024-08-27,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,9508200.0,4.2,70.10547815958658,74.76952580043248,81.53158335190302,40.49266060753347,0.4571789644395879,1941152300.0,75.39485931396484,5625.7998046875
2024-08-28,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,11557800.0,4.2,70.32164789835612,74.99447522844586,81.83426641131165,42.14808005146846,0.4315968627664477,1952710100.0,75.34534454345703,5592.18017578125
2024-08-29,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,9814300.0,4.2,70.54143397013347,75.11331612723214,81.11839913514872,43.58298849567053,0.4043052847479738,1942895800.0,75.68206024169922,5591.9599609375
2024-08-30,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,11856800.0,4.2,70.78659845987956,75.23215702601841,82.25519337642176,45.07780265689717,0.3994774571404176,1954752600.0,76.48423767089844,5648.39990234375
2024-08-31,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,23230000.0,4.2,71.07660725911458,75.44861929757255,84.62943370459145,46.80502156777472,0.4282417408589034,1977982600.0,76.48423767089844,5648.39990234375
2024-09-01,0.050985500168188,0.0261091403223383,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,23230000.0,4.2,71.32876052856446,75.66508156912667,84.62943370459145,48.40886769930388,0.3976530450832674,1977982600.0,76.48423767089844,5648.39990234375
2024-09-02,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,23230000.0,4.1,71.6246945699056,75.8815438406808,84.62943370459145,49.89815339286667,0.3692492561487483,1977982600.0,76.48423767089844,5648.39990234375
2024-09-03,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,23230000.0,4.1,71.92062861124674,76.0513163975307,84.62943370459145,51.28106153688925,0.3428743092809805,1977982600.0,76.42481994628906,5528.93017578125
2024-09-04,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,22666100.0,4.1,72.21458206176757,76.19845363071987,83.51614410090356,52.40614915581195,0.3226274103758659,1955316500.0,76.494140625,5520.06982421875
2024-09-05,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,18442800.0,4.1,72.53948465983073,76.36256735665458,83.78415822999455,53.48916110611032,0.3045340723997996,1973759300.0,76.21684265136719,5503.41015625
2024-09-06,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,13082900.0,4.1,72.85020624796549,76.43896484375,78.29977295379983,53.71133144907384,0.3025886367735863,1960676400.0,75.89994049072266,5408.419921875
2024-09-07,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,14548600.0,4.1,73.177685546875,76.3554938180106,72.46209516731848,53.08367851232835,0.3036110313357966,1946127800.0,75.89994049072266,5408.419921875
2024-09-08,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,14548600.0,4.1,73.48047663370768,76.2720227922712,72.46209516731848,52.50085792820754,0.2819245290975254,1946127800.0,75.89994049072266,5408.419921875
2024-09-09,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,14548600.0,4.1,73.77372207641602,76.1885517665318,72.46209516731848,51.95966738580963,0.2617870627334165,1946127800.0,76.59317779541016,5471.0498046875
2024-09-10,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,22260200.0,4.1,74.0900754292806,76.20411464146206,77.12227991732946,52.12287398929887,0.2926049371587082,1968388000.0,78.0489730834961,5495.52001953125
2024-09-11,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,17686300.0,4.1,74.45495529174805,76.43613651820591,83.45449159019354,53.17902464580517,0.3756899622249388,1986074300.0,78.07868957519531,5554.1298828125
2024-09-12,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,19518800.0,4.1,74.79613723754883,76.6625006539481,83.55455383740613,54.17403057644852,0.3509775714731016,2005593100.0,78.89078521728516,5595.759765625
2024-09-13,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,14877700.0,4.1,75.18315200805664,77.04449244907924,86.03934676824576,55.45293507359445,0.3839145765171546,2020470800.0,79.82170104980469,5626.02001953125
2024-09-14,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,12994100.0,4.1,75.58375091552735,77.60474395751953,88.23398039896773,56.95400833961882,0.4229860948030386,2033464900.0,79.82170104980469,5626.02001953125
2024-09-15,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,12994100.0,4.1,75.83556238810222,78.16499546595982,88.23398039896773,58.34786208664144,0.3927728023171073,2033464900.0,79.82170104980469,5626.02001953125
2024-09-16,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,12994100.0,4.1,76.07159474690755,78.72524697440011,88.23398039896772,59.64215485173387,0.3647176021515997,2033464900.0,79.78208923339844,5633.08984375
2024-09-17,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,15346400.0,4.1,76.30630671183268,79.18080575125558,87.50293006968425,60.7395623722792,0.3414957603126461,2018118500.0,77.84101104736328,5634.580078125
2024-09-18,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,21065900.0,4.1,76.47631607055663,79.15109688895089,60.88285097799098,57.955715199686544,0.455751647864254,1997052600.0,78.26686096191406,5618.259765625
2024-09-19,0.050985500168188,0.0243254146414464,5.33,2.66,0.56,0.8,4.11,0.6753734631824792,15684900.0,4.1,76.65160700480143,79.177978515625,63.5059068468712,55.74543652069053,0.4536158097704345,2012737500.0,77.28641510009766,5713.64013671875
2024-09-20,0.050985500168188,0.0243254146414464,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,21525700.0,4.1,76.76714706420898,78.94878278459821,54.45253808442229,52.39969649555867,0.4912465277737182,1991211800.0,78.29656982421875,5702.5498046875
2024-09-21,0.050985500168188,0.0243254146414464,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,39534300.0,4.1,76.8932507832845,78.7309068952288,60.6731636902865,50.18159870163112,0.5283113989413879,2030746100.0,78.29656982421875,5702.5498046875
2024-09-22,0.050985500168188,0.0243254146414464,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,39534300.0,4.1,77.00813064575195,78.51303100585938,60.6731636902865,48.12193646441269,0.4905748704455744,2030746100.0,78.29656982421875,5702.5498046875
2024-09-23,0.050985500168188,0.0243254146414464,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,39534300.0,4.1,77.11904958089193,78.29515511648995,60.6731636902865,46.20939295842414,0.4555338082708906,2030746100.0,79.55431365966797,5718.56982421875
2024-09-24,0.050985500168188,0.0243254146414464,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,12147300.0,4.1,77.27189331054687,78.26261574881417,67.56247671057298,45.41764727718999,0.512834524497914,2042893400.0,79.89102172851562,5732.93017578125
2024-09-25,0.050985500168188,0.0243254146414464,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,14651100.0,4.1,77.43596064249674,78.55547441755023,69.12196655276406,44.905239122071286,0.5002540633800384,2057544500.0,80.61397552490234,5722.259765625
2024-09-26,0.050985500168188,0.0243254146414464,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,14163800.0,4.1,77.61323216756185,78.89077649797711,72.21117202643082,44.870746617127736,0.5161611871662298,2071708300.0,79.14826965332031,5745.3701171875
2024-09-27,0.050985500168188,0.0243254146414464,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,17061100.0,4.1,77.73834584554037,79.15675571986607,59.2656104982221,42.98935192993605,0.5839858074816442,2054647200.0,79.00961303710938,5738.169921875
2024-09-28,0.050985500168188,0.0243254146414464,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,11899100.0,4.1,77.86048812866211,79.2586190359933,58.20260051788239,41.09048400892381,0.5521765795337366,2042748100.0,79.00961303710938,5738.169921875
2024-09-29,0.050985500168188,0.0243254146414464,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,11899100.0,4.1,77.97140655517578,79.36048235212054,58.2026005178824,39.32724951084102,0.5127353952813268,2042748100.0,79.00961303710938,5738.169921875
2024-09-30,0.050985500168188,0.0243254146414464,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,11899100.0,4.1,78.05558573404947,79.46234566824776,58.2026005178824,37.68996033404986,0.4761114384755177,2042748100.0,79.97025299072266,5762.47998046875
2024-10-01,0.050985500168188,0.0243254146414464,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,18997000.0,4.1,78.17178624471029,79.52176557268415,63.8182304553302,36.97185323237919,0.5107206181282151,2061745100.0,80.48522186279297,5708.75
2024-10-02,0.0431760782406323,0.0257140349679672,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,16054200.0,4.1,78.3051523844401,79.60665130615234,66.42259271729978,36.6770912468235,0.5110240648383649,2077799300.0,79.6533432006836,5709.5400390625
2024-10-03,0.0431760782406323,0.0257140349679672,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,16618300.0,4.1,78.41078923543294,79.46941811697823,59.03073693320595,35.34740429107982,0.5339422503577228,2061181000.0,79.6533432006836,5699.93994140625
2024-10-04,0.0431760782406323,0.0257140349679672,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,11640400.0,4.1,78.51840667724609,79.54157148088727,59.03073693320595,34.11269497503211,0.495803518189314,2061181000.0,80.1584243774414,5751.06982421875
2024-10-05,0.0431760782406323,0.0257140349679672,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,11583400.0,4.1,78.64054946899414,79.70568738664899,62.00789303360491,33.39148719590195,0.4964662080870639,2072764400.0,80.1584243774414,5751.06982421875
2024-10-06,0.0431760782406323,0.0257140349679672,4.83,2.66,0.56,0.8,4.11,0.6753734631824792,11583400.0,4.1,78.77193552652994,79.86980329241071,62.0078930336049,32.721794258138225,0.461004336080845,2072764400.0,80.1584243774414,5751.06982421875
